USER WARNING,Quantity,Purpose,Document_Title,Special_Conditions,Description,Source_Code,Certificate_Number,Valid_Until,Consignee_Country,Management_Authority,Common_Name,Permittee_Country,Consignee_Address,Origin,Permittee_Name,Scientific_Name,Permittee_Address,Consignee_Name,Issue_Date,Security_Stamp
Synthetic Data,3,C,Import Permit,NA,NA,NA,84MZ1533126,11/12/2004,Mozambique,National Directorate of Forestry and Wildlife,Cokes hartebeest,Malawi,Pemba,Malawi,Bean Park,Alcelaphus buselaphus,Liongwe,Mirembe Olufunmilola,10/21/2003,MZ 21 190
Synthetic Data,2,C,Import Permit,NA,NA,NA,84MZ1533126,11/12/2004,Mozambique,National Directorate of Forestry and Wildlife,Reticulated giraffe,Malawi,Pemba,NA,Bean Park,Giraffa camelopardalis reticulata,Liongwe,Mirembe Olufunmilola,10/21/2003,MZ 21 190
Synthetic Data,4,C,Import Permit,NA,NA,NA,84MZ1533126,11/12/2004,Mozambique,National Directorate of Forestry and Wildlife,Eastern green mamba,Malawi,Pemba,Zambia,Bean Park,Dendroaspis angusticeps,Liongwe,Mirembe Olufunmilola,10/21/2003,MZ 21 190
Synthetic Data,4,C,Import Permit,NA,NA,NA,84MZ1533126,11/12/2004,Mozambique,National Directorate of Forestry and Wildlife,Black rhinoceros,Malawi,Pemba,NA,Bean Park,Diceros bicronis,Liongwe,Mirembe Olufunmilola,10/21/2003,MZ 21 190
Synthetic Data,3,C,Import Permit,NA,NA,NA,84MZ1533126,11/12/2004,Mozambique,National Directorate of Forestry and Wildlife,Square marked toad,Malawi,Pemba,Zambia,Bean Park,Bufo regularis,Liongwe,Mirembe Olufunmilola,10/21/2003,MZ 21 190
Synthetic Data,3,C,Import Permit,NA,NA,NA,84MZ1533126,11/12/2004,Mozambique,National Directorate of Forestry and Wildlife,Great crested grebe,Malawi,Pemba,NA,Bean Park,Podiceps cristatus,Liongwe,Mirembe Olufunmilola,10/21/2003,MZ 21 190
Synthetic Data,4,C,Import Permit,NA,NA,NA,84MZ1533126,11/12/2004,Mozambique,National Directorate of Forestry and Wildlife,Dwarf mongoose,Malawi,Pemba,Zambia,Bean Park,Helogale undulata,Liongwe,Mirembe Olufunmilola,10/21/2003,MZ 21 190
Synthetic Data,3,C,Import Permit,NA,NA,NA,84MZ1533126,11/12/2004,Mozambique,National Directorate of Forestry and Wildlife,Great white pelican,Malawi,Pemba,NA,Bean Park,Pelecannus onocrotalus,Liongwe,Mirembe Olufunmilola,10/21/2003,MZ 21 190
Synthetic Data,5,C,Import Permit,NA,NA,NA,84MZ1533126,11/12/2004,Mozambique,National Directorate of Forestry and Wildlife,Striped ground squirrel,Malawi,Pemba,Zambia,Bean Park,Xerus erythropus,Liongwe,Mirembe Olufunmilola,10/21/2003,MZ 21 190
Synthetic Data,7,C,Import Permit,NA,NA,NA,84MZ1533126,11/12/2004,Mozambique,National Directorate of Forestry and Wildlife,Black mamba,Malawi,Pemba,Zambia,Bean Park,Dendroaspis polylepis,Liongwe,Mirembe Olufunmilola,10/21/2003,MZ 21 190
Synthetic Data,4,C,Import Permit,NA,NA,NA,84MZ1533126,11/12/2004,Mozambique,National Directorate of Forestry and Wildlife,Agama lizard,Malawi,Pemba,NA,Bean Park,Agama agama,Liongwe,Mirembe Olufunmilola,10/21/2003,MZ 21 190
Synthetic Data,4,C,Import Permit,NA,NA,NA,84MZ1533126,11/12/2004,Mozambique,National Directorate of Forestry and Wildlife,Lowland gorilla,Malawi,Pemba,Malawi,Bean Park,Gorilla gorilla graueri,Liongwe,Mirembe Olufunmilola,10/21/2003,MZ 21 190
Synthetic Data,3,C,Import Permit,NA,NA,NA,71MZ3094096,7/29/2005,Mozambique,National Directorate of Forestry and Wildlife,Cokes hartebeest,Mozambique,Maputo,Zambia,Wildlife Safari,Alcelaphus buselaphus,Nacala,Nixon Animal Park,10/21/2003,MZ 21 450
Synthetic Data,5,C,Import Permit,NA,NA,NA,71MZ3094096,7/29/2005,Mozambique,National Directorate of Forestry and Wildlife,Banded mongoose,Mozambique,Maputo,NA,Wildlife Safari,Mungos mungo,Nacala,Nixon Animal Park,10/21/2003,MZ 21 450
Synthetic Data,3,C,Import Permit,NA,NA,NA,71MZ3094096,7/29/2005,Mozambique,National Directorate of Forestry and Wildlife,Bongo,Mozambique,Maputo,NA,Wildlife Safari,Tragelaphus euryceros,Nacala,Nixon Animal Park,10/21/2003,MZ 21 450
Synthetic Data,4,C,Import Permit,NA,NA,NA,71MZ3094096,7/29/2005,Mozambique,National Directorate of Forestry and Wildlife,Black-backed jackal,Mozambique,Maputo,NA,Wildlife Safari,Canis mesomelas,Nacala,Nixon Animal Park,10/21/2003,MZ 21 450
Synthetic Data,4,C,Import Permit,NA,NA,NA,71MZ3094096,7/29/2005,Mozambique,National Directorate of Forestry and Wildlife,Striped ground squirrel,Mozambique,Maputo,NA,Wildlife Safari,Xerus erythropus,Nacala,Nixon Animal Park,10/21/2003,MZ 21 450
Synthetic Data,3,C,Import Permit,NA,NA,NA,55CD5921713,9/11/2005,Democratic Republic of the Congo,Congolese Institute for Nature Conservation,Warthog,Zambia,Likasi,NA,Adisa Masozi,Phacochoerus aethiopicus,Lusaka,Outdoors Dar Park,10/21/2003,CD 46 364
Synthetic Data,2,C,Import Permit,NA,NA,NA,55CD5921713,9/11/2005,Democratic Republic of the Congo,Congolese Institute for Nature Conservation,Rhinoceros viper,Zambia,Likasi,Zambia,Adisa Masozi,Bitis nasicornis,Lusaka,Outdoors Dar Park,10/21/2003,CD 46 364
Synthetic Data,3,C,Import Permit,NA,NA,NA,55CD5921713,9/11/2005,Democratic Republic of the Congo,Congolese Institute for Nature Conservation,Elephant,Zambia,Likasi,Zambia,Adisa Masozi,,Lusaka,Outdoors Dar Park,10/21/2003,CD 46 364
Synthetic Data,4,C,Import Permit,NA,NA,NA,20ZM4499994,12/10/2004,Zambia,Zambia Wildlife Authority,Black-necked grebe,Malawi,Lusaka,NA,Wild Togai Reserve,Podiceps nigricollis,Zomba,Atich Chika,10/22/2003,ZM 48 029
Synthetic Data,6,C,Import Permit,NA,NA,NA,20ZM4499994,12/10/2004,Zambia,Zambia Wildlife Authority,African spoonbill,Malawi,Lusaka,NA,Wild Togai Reserve,Platalea alba,Zomba,Atich Chika,10/22/2003,ZM 48 029
Synthetic Data,4,C,Import Permit,NA,NA,NA,71MW3722898,6/24/2005,Malawi,Ministry of Information and Tourism,Hippopotamus,Botswana,Liongwe,Botswana,Gituku Dumisa,Hippopotamus amphibius,Orapa,Mudiwa Adaeze,10/23/2003,MW 51 033
Synthetic Data,3,C,Import Permit,NA,NA,NA,71MW3722898,6/24/2005,Malawi,Ministry of Information and Tourism,Eland,Botswana,Liongwe,NA,Gituku Dumisa,Taurotragus oryx,Orapa,Mudiwa Adaeze,10/23/2003,MW 51 033
Synthetic Data,4,C,Import Permit,NA,NA,NA,71MW3722898,6/24/2005,Malawi,Ministry of Information and Tourism,African wild cat,Botswana,Liongwe,Botswana,Gituku Dumisa,Felis lybica,Orapa,Mudiwa Adaeze,10/23/2003,MW 51 033
Synthetic Data,4,C,Import Permit,NA,NA,NA,31NA8312280,11/1/2004,Namibia,Ministry of Environment and Tourism,Long-tailed cormorant,Tanzania,Walvis Bay,NA,Wildlife Salvesen Reserve,Phalacrocorax africanus,Dar Es Salaam,Outback Park,10/23/2003,NA 06 083
Synthetic Data,3,C,Import Permit,NA,NA,NA,31NA8312280,11/1/2004,Namibia,Ministry of Environment and Tourism,Side striped jackal,Tanzania,Walvis Bay,Zambia,Wildlife Salvesen Reserve,Canis adustus,Dar Es Salaam,Outback Park,10/23/2003,NA 06 083
Synthetic Data,4,C,Import Permit,NA,NA,NA,31NA8312280,11/1/2004,Namibia,Ministry of Environment and Tourism,Black-faced vervet monkey,Tanzania,Walvis Bay,Zambia,Wildlife Salvesen Reserve,Cercopithecus aethiops,Dar Es Salaam,Outback Park,10/23/2003,NA 06 083
Synthetic Data,5,C,Import Permit,NA,NA,NA,31NA8312280,11/1/2004,Namibia,Ministry of Environment and Tourism,Common house gecko,Tanzania,Walvis Bay,Zambia,Wildlife Salvesen Reserve,Hemidactylus mabouia,Dar Es Salaam,Outback Park,10/23/2003,NA 06 083
Synthetic Data,4,C,Import Permit,NA,NA,NA,31NA8312280,11/1/2004,Namibia,Ministry of Environment and Tourism,Common duiker,Tanzania,Walvis Bay,Tanzania,Wildlife Salvesen Reserve,Sylvicapra grimmia,Dar Es Salaam,Outback Park,10/23/2003,NA 06 083
Synthetic Data,3,C,Import Permit,NA,NA,NA,31NA8312280,11/1/2004,Namibia,Ministry of Environment and Tourism,Sitatunga,Tanzania,Walvis Bay,Tanzania,Wildlife Salvesen Reserve,Tragelaphus spekei,Dar Es Salaam,Outback Park,10/23/2003,NA 06 083
Synthetic Data,3,C,Import Permit,NA,NA,NA,58BW9493060,12/13/2004,Botswana,Department of Wildlife and National Parks,Black mamba,Mozambique,Francistown,NA,Outdoors Animal Park,Dendroaspis polylepis,Beira,Ayomide Kwasi,10/25/2003,BW 40 818
Synthetic Data,3,C,Import Permit,NA,NA,NA,58BW9493060,12/13/2004,Botswana,Department of Wildlife and National Parks,Greater kudu,Mozambique,Francistown,Zambia,Outdoors Animal Park,Tragelaphus strepsiceros,Beira,Ayomide Kwasi,10/25/2003,BW 40 818
Synthetic Data,4,C,Import Permit,NA,NA,NA,58BW9493060,12/13/2004,Botswana,Department of Wildlife and National Parks,Crocodile,Mozambique,Francistown,NA,Outdoors Animal Park,,Beira,Ayomide Kwasi,10/25/2003,BW 40 818
Synthetic Data,4,C,Import Permit,NA,NA,NA,58BW9493060,12/13/2004,Botswana,Department of Wildlife and National Parks,White rhinoceros,Mozambique,Francistown,Mozambique,Outdoors Animal Park,Ceroteotherium simium,Beira,Ayomide Kwasi,10/25/2003,BW 40 818
Synthetic Data,3,C,Import Permit,NA,NA,NA,63BW3865523,9/5/2005,Botswana,Department of Wildlife and National Parks,Cattle egret,Malawi,Gaborone,Zambia,Tatenda Chibueze,Bubulcus ibis,Zomba,Mudiwa Yejide,10/25/2003,BW 30 762
Synthetic Data,4,C,Import Permit,NA,NA,NA,70BW0729878,5/8/2005,Botswana,Department of Wildlife and National Parks,Dwarf mongoose,Tanzania,Serowe,NA,Chika Kwame,Helogale undulata,Dar Es Salaam,Wildlife Huckenbeck Zoo,10/25/2003,BW 29 761
Synthetic Data,4,C,Import Permit,NA,NA,NA,70BW0729878,5/8/2005,Botswana,Department of Wildlife and National Parks,Bush pig,Tanzania,Serowe,Tanzania,Chika Kwame,Potamochoerus porcus,Dar Es Salaam,Wildlife Huckenbeck Zoo,10/25/2003,BW 29 761
Synthetic Data,2,C,Import Permit,NA,NA,NA,70BW0729878,5/8/2005,Botswana,Department of Wildlife and National Parks,Lion,Tanzania,Serowe,Zambia,Chika Kwame,,Dar Es Salaam,Wildlife Huckenbeck Zoo,10/25/2003,BW 29 761
Synthetic Data,6,C,Import Permit,NA,NA,NA,70BW0729878,5/8/2005,Botswana,Department of Wildlife and National Parks,Bongo,Tanzania,Serowe,NA,Chika Kwame,Tragelaphus euryceros,Dar Es Salaam,Wildlife Huckenbeck Zoo,10/25/2003,BW 29 761
Synthetic Data,4,C,Import Permit,NA,NA,NA,70BW0729878,5/8/2005,Botswana,Department of Wildlife and National Parks,Brown house snake,Tanzania,Serowe,Zambia,Chika Kwame,Lamprophis fuliginosus,Dar Es Salaam,Wildlife Huckenbeck Zoo,10/25/2003,BW 29 761
Synthetic Data,4,C,Import Permit,NA,NA,NA,70BW0729878,5/8/2005,Botswana,Department of Wildlife and National Parks,Masai giraffe,Tanzania,Serowe,Tanzania,Chika Kwame,Giraffa camelopardalis,Dar Es Salaam,Wildlife Huckenbeck Zoo,10/25/2003,BW 29 761
Synthetic Data,2,C,Import Permit,NA,NA,NA,17ZA3338022,10/6/2005,South Africa,Department of Environmental Affairs and Tourism,Olive baboon,The Netherlands,Ladysmith,The Netherlands,Wild Zoo,Papio anubis,Haarlemmermeer,Subira Kagiso,10/26/2003,ZA 06 366
Synthetic Data,2,C,Import Permit,NA,NA,NA,17ZA3338022,10/6/2005,South Africa,Department of Environmental Affairs and Tourism,Nile crocodile,The Netherlands,Ladysmith,NA,Wild Zoo,Crocodilus niloticus,Haarlemmermeer,Subira Kagiso,10/26/2003,ZA 06 366
Synthetic Data,6,C,Import Permit,NA,NA,NA,17ZA3338022,10/6/2005,South Africa,Department of Environmental Affairs and Tourism,Grants gazelle,The Netherlands,Ladysmith,NA,Wild Zoo,Gazella granti,Haarlemmermeer,Subira Kagiso,10/26/2003,ZA 06 366
Synthetic Data,6,C,Import Permit,NA,NA,NA,17ZA3338022,10/6/2005,South Africa,Department of Environmental Affairs and Tourism,Masai giraffe,The Netherlands,Ladysmith,Zambia,Wild Zoo,Giraffa camelopardalis,Haarlemmermeer,Subira Kagiso,10/26/2003,ZA 06 366
Synthetic Data,6,C,Import Permit,NA,NA,NA,17ZA3338022,10/6/2005,South Africa,Department of Environmental Affairs and Tourism,Brown house snake,The Netherlands,Ladysmith,Zambia,Wild Zoo,Lamprophis fuliginosus,Haarlemmermeer,Subira Kagiso,10/26/2003,ZA 06 366
Synthetic Data,4,C,Import Permit,NA,NA,NA,17ZA3338022,10/6/2005,South Africa,Department of Environmental Affairs and Tourism,Green-backed heron,The Netherlands,Ladysmith,NA,Wild Zoo,Butorides striatus,Haarlemmermeer,Subira Kagiso,10/26/2003,ZA 06 366
Synthetic Data,2,C,Import Permit,NA,NA,NA,72ZM8750472,5/24/2005,Zambia,Zambia Wildlife Authority,Slender mongoose,Germany,Livingstone,NA,Outdoors Animal Park,Herpestes sanguineus,Zurich,Uzochi Agot,10/26/2003,ZM 94 210
Synthetic Data,4,C,Import Permit,NA,NA,NA,72ZM8750472,5/24/2005,Zambia,Zambia Wildlife Authority,Reticulated giraffe,Germany,Livingstone,Zambia,Outdoors Animal Park,Giraffa camelopardalis reticulata,Zurich,Uzochi Agot,10/26/2003,ZM 94 210
Synthetic Data,5,C,Import Permit,NA,NA,NA,72ZM8750472,5/24/2005,Zambia,Zambia Wildlife Authority,Long-tailed cormorant,Germany,Livingstone,Zambia,Outdoors Animal Park,Phalacrocorax africanus,Zurich,Uzochi Agot,10/26/2003,ZM 94 210
Synthetic Data,6,C,Import Permit,NA,NA,NA,81ZM9868491,5/25/2005,Zambia,Zambia Wildlife Authority,Black-backed jackal,Malawi,Chingola,NA,Bean Park,Canis mesomelas,Liongwe,Wildlife Vassalos Safari,10/26/2003,ZM 06 539
Synthetic Data,2,C,Import Permit,NA,NA,NA,81ZM9868491,5/25/2005,Zambia,Zambia Wildlife Authority,Striped hyena,Malawi,Chingola,NA,Bean Park,Hyaena hyaena,Liongwe,Wildlife Vassalos Safari,10/26/2003,ZM 06 539
Synthetic Data,5,C,Import Permit,NA,NA,NA,81ZM9868491,5/25/2005,Zambia,Zambia Wildlife Authority,Leopard,Malawi,Chingola,NA,Bean Park,,Liongwe,Wildlife Vassalos Safari,10/26/2003,ZM 06 539
Synthetic Data,3,C,Import Permit,NA,NA,NA,81ZM9868491,5/25/2005,Zambia,Zambia Wildlife Authority,Blue Wildebeest,Malawi,Chingola,Malawi,Bean Park,Connochaetes taurinus,Liongwe,Wildlife Vassalos Safari,10/26/2003,ZM 06 539
Synthetic Data,5,C,Import Permit,NA,NA,NA,85MZ1670149,11/2/2004,Mozambique,National Directorate of Forestry and Wildlife,Leopard tortoise,South Africa,Beira,NA,Outdoors Animal Park,Testudo pardalis,Cape Town,Esi Opeyemi,10/28/2003,MZ 11 284
Synthetic Data,5,C,Import Permit,NA,NA,NA,85MZ1670149,11/2/2004,Mozambique,National Directorate of Forestry and Wildlife,Square marked toad,South Africa,Beira,South Africa,Outdoors Animal Park,Bufo regularis,Cape Town,Esi Opeyemi,10/28/2003,MZ 11 284
Synthetic Data,5,C,Import Permit,NA,NA,NA,85MZ1670149,11/2/2004,Mozambique,National Directorate of Forestry and Wildlife,Brown house snake,South Africa,Beira,South Africa,Outdoors Animal Park,Lamprophis fuliginosus,Cape Town,Esi Opeyemi,10/28/2003,MZ 11 284
Synthetic Data,5,C,Import Permit,NA,NA,NA,85MZ1670149,11/2/2004,Mozambique,National Directorate of Forestry and Wildlife,Grevy's zebra,South Africa,Beira,NA,Outdoors Animal Park,Equus grevyi,Cape Town,Esi Opeyemi,10/28/2003,MZ 11 284
Synthetic Data,3,C,Import Permit,NA,NA,NA,85MZ1670149,11/2/2004,Mozambique,National Directorate of Forestry and Wildlife,Chimpanzee,South Africa,Beira,NA,Outdoors Animal Park,Pan troglodytes,Cape Town,Esi Opeyemi,10/28/2003,MZ 11 284
Synthetic Data,6,C,Import Permit,NA,NA,NA,85MZ1670149,11/2/2004,Mozambique,National Directorate of Forestry and Wildlife,Black rhinoceros,South Africa,Beira,South Africa,Outdoors Animal Park,Diceros bicronis,Cape Town,Esi Opeyemi,10/28/2003,MZ 11 284
Synthetic Data,6,C,Import Permit,NA,NA,NA,85MZ1670149,11/2/2004,Mozambique,National Directorate of Forestry and Wildlife,Striped ground squirrel,South Africa,Beira,NA,Outdoors Animal Park,Xerus erythropus,Cape Town,Esi Opeyemi,10/28/2003,MZ 11 284
Synthetic Data,2,C,Import Permit,NA,NA,NA,85MZ1670149,11/2/2004,Mozambique,National Directorate of Forestry and Wildlife,Black mamba,South Africa,Beira,NA,Outdoors Animal Park,Dendroaspis polylepis,Cape Town,Esi Opeyemi,10/28/2003,MZ 11 284
Synthetic Data,5,C,Import Permit,NA,NA,NA,85MZ1670149,11/2/2004,Mozambique,National Directorate of Forestry and Wildlife,Serval,South Africa,Beira,South Africa,Outdoors Animal Park,Leptailurus serval,Cape Town,Esi Opeyemi,10/28/2003,MZ 11 284
Synthetic Data,3,C,Import Permit,NA,NA,NA,84MZ5633867,8/8/2005,Mozambique,National Directorate of Forestry and Wildlife,Tree hyrax,South Africa,Nampula,South Africa,Outback Zoo,Dendrohyrax arboreus,Cape Town,Femi Chinwe,10/28/2003,MZ 91 295
Synthetic Data,4,C,Import Permit,NA,NA,NA,84MZ5633867,8/8/2005,Mozambique,National Directorate of Forestry and Wildlife,Defassa waterbuck,South Africa,Nampula,NA,Outback Zoo,Kobus ellipsiprymnus defassa,Cape Town,Femi Chinwe,10/28/2003,MZ 91 295
Synthetic Data,6,C,Import Permit,NA,NA,NA,05ZA6961094,10/24/2005,South Africa,Department of Environmental Affairs and Tourism,African hare,Malaysia,Johannesburg,Zambia,Joy Urponen,Lepus capensis,Kuala Lumpur,Huntsman Chenoweth Reserve,10/30/2003,ZA 97 018
Synthetic Data,6,C,Import Permit,NA,NA,NA,05ZA6961094,10/24/2005,South Africa,Department of Environmental Affairs and Tourism,Hunting dog,Malaysia,Johannesburg,NA,Joy Urponen,Lycaon pictus,Kuala Lumpur,Huntsman Chenoweth Reserve,10/30/2003,ZA 97 018
Synthetic Data,4,C,Import Permit,NA,NA,NA,05ZA6961094,10/24/2005,South Africa,Department of Environmental Affairs and Tourism,Common jackal,Malaysia,Johannesburg,NA,Joy Urponen,Canis aureus,Kuala Lumpur,Huntsman Chenoweth Reserve,10/30/2003,ZA 97 018
Synthetic Data,5,C,Import Permit,NA,NA,NA,05ZA6961094,10/24/2005,South Africa,Department of Environmental Affairs and Tourism,Black and white colobus,Malaysia,Johannesburg,NA,Joy Urponen,Colobus guereza,Kuala Lumpur,Huntsman Chenoweth Reserve,10/30/2003,ZA 97 018
Synthetic Data,3,C,Import Permit,NA,NA,NA,05ZA6961094,10/24/2005,South Africa,Department of Environmental Affairs and Tourism,Rhinoceros viper,Malaysia,Johannesburg,NA,Joy Urponen,Bitis nasicornis,Kuala Lumpur,Huntsman Chenoweth Reserve,10/30/2003,ZA 97 018
Synthetic Data,4,C,Import Permit,NA,NA,NA,05ZA6961094,10/24/2005,South Africa,Department of Environmental Affairs and Tourism,zebra,Malaysia,Johannesburg,Malaysia,Joy Urponen,Equus quagga,Kuala Lumpur,Huntsman Chenoweth Reserve,10/30/2003,ZA 97 018
Synthetic Data,3,C,Import Permit,NA,NA,NA,05ZA6961094,10/24/2005,South Africa,Department of Environmental Affairs and Tourism,Black-backed jackal,Malaysia,Johannesburg,NA,Joy Urponen,Canis mesomelas,Kuala Lumpur,Huntsman Chenoweth Reserve,10/30/2003,ZA 97 018
Synthetic Data,3,C,Import Permit,NA,NA,NA,15MW7485940,2/4/2005,Malawi,Ministry of Information and Tourism,Rock hyrax,South Africa,Liongwe,Zambia,Huntsman Qadah Safari,Heterohyrax brucei,Cape Town,Sithembile Rutendo,10/30/2003,MW 51 435
Synthetic Data,5,C,Import Permit,NA,NA,NA,15MW7485940,2/4/2005,Malawi,Ministry of Information and Tourism,Puff adder,South Africa,Liongwe,South Africa,Huntsman Qadah Safari,Bitis arietans,Cape Town,Sithembile Rutendo,10/30/2003,MW 51 435
Synthetic Data,2,C,Import Permit,NA,NA,NA,15MW7485940,2/4/2005,Malawi,Ministry of Information and Tourism,Black and white colobus,South Africa,Liongwe,South Africa,Huntsman Qadah Safari,Colobus guereza,Cape Town,Sithembile Rutendo,10/30/2003,MW 51 435
Synthetic Data,4,C,Import Permit,NA,NA,NA,15MW7485940,2/4/2005,Malawi,Ministry of Information and Tourism,Flap necked chameleon,South Africa,Liongwe,NA,Huntsman Qadah Safari,Chamaeleo delepis,Cape Town,Sithembile Rutendo,10/30/2003,MW 51 435
Synthetic Data,5,C,Import Permit,NA,NA,NA,15MW7485940,2/4/2005,Malawi,Ministry of Information and Tourism,Black and white colobus,South Africa,Liongwe,South Africa,Huntsman Qadah Safari,Colobus guereza,Cape Town,Sithembile Rutendo,10/30/2003,MW 51 435
Synthetic Data,2,C,Import Permit,NA,NA,NA,15MW7485940,2/4/2005,Malawi,Ministry of Information and Tourism,Impala,South Africa,Liongwe,Zambia,Huntsman Qadah Safari,Aepyceros melampus,Cape Town,Sithembile Rutendo,10/30/2003,MW 51 435
Synthetic Data,3,C,Import Permit,NA,NA,NA,15MW7485940,2/4/2005,Malawi,Ministry of Information and Tourism,Puff adder,South Africa,Liongwe,Zambia,Huntsman Qadah Safari,Bitis arietans,Cape Town,Sithembile Rutendo,10/30/2003,MW 51 435
Synthetic Data,7,C,Import Permit,NA,NA,NA,15MW7485940,2/4/2005,Malawi,Ministry of Information and Tourism,Elephant,South Africa,Liongwe,South Africa,Huntsman Qadah Safari,,Cape Town,Sithembile Rutendo,10/30/2003,MW 51 435
Synthetic Data,3,C,Import Permit,NA,NA,NA,62TZ9335911,3/8/2005,Tanzania,Tanzania Wildlife Department,Eland,South Africa,Arusha,NA,Huntsman Zallocco Reserve,Taurotragus oryx,Bloemfontein,Farai Ebele,11/1/2003,TZ 02 855
Synthetic Data,4,C,Import Permit,NA,NA,NA,03NA5020520,6/6/2005,Namibia,Ministry of Environment and Tourism,Grevy's zebra,Malawi,Luderitz,Zambia,Tatenda Chibueze,Equus grevyi,Zomba,Wild Animal Park,11/1/2003,NA 79 979
Synthetic Data,6,C,Import Permit,NA,NA,NA,03NA5020520,6/6/2005,Namibia,Ministry of Environment and Tourism,Leopard,Malawi,Luderitz,Zambia,Tatenda Chibueze,Panthera pardus,Zomba,Wild Animal Park,11/1/2003,NA 79 979
Synthetic Data,5,C,Import Permit,NA,NA,NA,74ZA2409191,7/15/2005,South Africa,Department of Environmental Affairs and Tourism,Crocodile,Mozambique,Cape Town,NA,Abungu Isoke,,Inhambane,Alala Samanya,11/3/2003,ZA 31 922
Synthetic Data,4,C,Import Permit,NA,NA,NA,74ZA2409191,7/15/2005,South Africa,Department of Environmental Affairs and Tourism,Thompsons gazelle,Mozambique,Cape Town,Mozambique,Abungu Isoke,Gazella thomsoni,Inhambane,Alala Samanya,11/3/2003,ZA 31 922
Synthetic Data,3,C,Import Permit,NA,NA,NA,74ZA2409191,7/15/2005,South Africa,Department of Environmental Affairs and Tourism,Striped skink,Mozambique,Cape Town,NA,Abungu Isoke,Mabuya striata,Inhambane,Alala Samanya,11/3/2003,ZA 31 922
Synthetic Data,3,C,Import Permit,NA,NA,NA,74ZA2409191,7/15/2005,South Africa,Department of Environmental Affairs and Tourism,Black-faced vervet monkey,Mozambique,Cape Town,Mozambique,Abungu Isoke,Cercopithecus aethiops,Inhambane,Alala Samanya,11/3/2003,ZA 31 922
Synthetic Data,6,C,Import Permit,NA,NA,NA,74ZA2409191,7/15/2005,South Africa,Department of Environmental Affairs and Tourism,Impala,Mozambique,Cape Town,Mozambique,Abungu Isoke,Aepyceros melampus,Inhambane,Alala Samanya,11/3/2003,ZA 31 922
